"Country","Year","Sex","Total","Age00_01","Age01_04","Age05_14","Age15_24","Age25_34","Age35_44","Age45_54","Age55_64","Age65above","Unspecified_Age"
"United Kingdom, Northern Ireland",2008,"Female",904137,12439,45675,115063,126913,117986,130836,116817,95666,155181,0
"United Kingdom, Northern Ireland",2009,"Male",878609,13054,49616,120760,131817,119575,125443,115951,93179,122268,0
"United Kingdom, Northern Ireland",2009,"Female",910287,12465,47186,114128,125814,119864,129278,120134,96152,157731,0
"United Kingdom, Northern Ireland",2010,"Male",884394,12894,50787,120076,128654,122872,124061,118385,94230,125329,0
"United Kingdom, Northern Ireland",2010,"Female",914998,12308,48262,113455,124092,122418,126961,122843,96597,160370,0
"United Kingdom, Northern Ireland",2011,"Male",889322,12943,51600,118166,127155,120160,123922,123440,96223,126402,0
"United Kingdom, Northern Ireland",2011,"Female",924996,12421,49130,112003,122899,125564,128832,126362,97736,156425,0
"United Kingdom, Northern Ireland",2012,"Male",894548,12980,52167,118184,126377,121049,121602,125177,97546,129971,0
"United Kingdom, Northern Ireland",2012,"Female",929086,12327,49850,111796,121616,126130,126728,128556,98730,159259,0
"United Kingdom, Northern Ireland",2014,"Male",902711,12440,51773,120080,124403,121707,117249,127382,101015,139102,0
"United Kingdom, Northern Ireland",2014,"Female",937787,11815,49753,113719,119142,126092,123853,131859,102300,171069,0
"United Kingdom, Northern Ireland",2015,"Male",909129,12393,51586,121370,123626,122207,116952,128068,102919,142401,0
"United Kingdom, Northern Ireland",2015,"Female",942492,11856,49481,115315,117526,125748,123459,132787,104504,173672,0
"United Kingdom, Northern Ireland",2016,"Male",915213,12736,51287,123393,121923,122528,116593,128109,105263,143118,0
"United Kingdom, Northern Ireland",2016,"Female",946924,11750,48996,117443,115194,125347,123123,133280,107417,169023,0
"United Kingdom, Scotland",2015,"Male",2610469,28765,120519,288053,338928,350793,327625,388787,331318,464446,0
"United Kingdom, Scotland",2014,"Female",2751070,27321,115198,274254,335275,356414,345792,412036,343305,568796,0
"United Kingdom, Scotland",2008,"Male",2515304,30337,114361,295054,338612,316861,376489,366024,314951,387394,0
"United Kingdom, Scotland",2008,"Female",2687596,29212,108174,280946,337221,326159,401153,381897,327703,507657,0
"United Kingdom, Scotland",2009,"Male",2531970,30538,116719,292071,341525,319903,369564,372598,318171,395764,0
"United Kingdom, Scotland",2009,"Female",2699930,29117,111146,277658,339579,329596,391898,390084,331176,512459,0
"United Kingdom, Scotland",2010,"Male",2548221,30084,118250,289884,344088,324193,361016,379782,322691,401632,0
"United Kingdom, Scotland",2010,"Female",2713979,29251,113314,275414,341458,334232,382648,397782,335891,514635,0
"United Kingdom, Scotland",2011,"Male",2570300,30877,118869,287359,348466,330036,355342,384905,327388,410314,0
"United Kingdom, Scotland",2011,"Female",2729600,29488,114352,273807,343945,340099,374423,403181,340999,518466,0
"United Kingdom, Scotland",2012,"Male",2577140,30180,120848,285171,347847,334018,344344,387781,323995,424767,0
"United Kingdom, Scotland",2012,"Female",2736460,28511,116332,271967,342575,345994,363124,407231,337931,529911,0
"United Kingdom, Scotland",2013,"Male",2586532,29161,121122,285242,345373,340592,335595,389876,324343,444389,0
"United Kingdom, Scotland",2013,"Female",2741168,27897,116101,272482,339168,351316,352823,410389,339358,559531,0
"United Kingdom, Scotland",2014,"Male",2596530,28862,120476,286366,341537,344826,330053,390277,327158,455837,0
"United Kingdom, Scotland",2015,"Female",2762531,27236,114654,276445,332725,360993,342337,412324,348500,574553,0
"United Kingdom, Scotland",2016,"Male",2627503,28697,118830,292673,334302,358454,326197,386851,337143,473053,0
"United Kingdom, Scotland",2016,"Female",2777197,26819,112892,280567,328325,367583,339194,412091,355230,581315,0
"United Kingdom, Scotland",2017,"Male",2640300,27648,117468,297604,327411,364866,325699,382838,344545,479869,0
"United Kingdom, Scotland",2017,"Female",2784500,25905,111085,284444,319238,372462,338387,409281,363352,586251,0
"United Kingdom, Scotland",2018,"Male",2648751,26832,115747,301112,322692,368473,326324,376430,351295,486678,0
"United Kingdom, Scotland",2018,"Female",2789349,25478,108805,287767,312496,375125,339195,402544,371671,591746,0
"United Kingdom, Scotland",2019,"Male",2663003,26138,113844,303784,320238,373780,329414,368752,357627,495564,0
"United Kingdom, Scotland",2019,"Female",2800297,24634,107099,290206,309176,377938,342540,393796,380189,599353,0
"United Kingdom, Scotland",2020,"Female",2800297,24634,107099,290206,309176,377938,342540,393796,380189,599353,0
"United Kingdom, Scotland",2020,"Male",2663003,26138,113844,303784,320238,373780,329414,368752,357627,495564,0
"Uzbekistan",2013,"Male",15148116,329564,1305434,2749096,3205360,2693146,1929494,1533886,876138,855562,0
"Uzbekistan",2013,"Female",15095056,305575,1219919,2607785,3083431,2664322,1951689,1634823,952448,980639,0
"Uzbekistan",2010,"Male",14291711,330485,1219662,2768626,3223084,2380925,1768043,1418195,674781,838395,0
"Uzbekistan",2010,"Female",14270694,308967,1150222,2629141,3122776,2363134,1811673,1497486,733508,962754,0
"Uzbekistan",2019,"Female",16702457,365566,1358865,2969839,2681465,3069746,2257505,1760515,1363684,1240838,0
"Uzbekistan",2014,"Male",15414846,348592,1309457,2807477,3158634,2775650,1979650,1550207,946073,887698,0
"Uzbekistan",2014,"Female",15342823,322596,1219440,2659120,3034223,2739440,1995742,1653440,1028444,1012974,0
"Uzbekistan",2015,"Male",15695568,364308,1331960,2870886,3102349,2855317,2033208,1565917,1010132,925799,0
"Uzbekistan",2015,"Female",15603361,335847,1237061,2713930,2977319,2811165,2042814,1669660,1098803,1052609,0
"Uzbekistan",2016,"Male",15979935,366878,1376102,2935470,3025415,2942966,2082272,1586664,1073747,957299,0
"Uzbekistan",2016,"Female",15867963,338177,1274778,2769217,2898143,2892274,2084141,1691808,1168473,1089129,0
"Uzbekistan",2017,"Male",16259423,360389,1423471,2998701,2946324,3029043,2129121,1615509,1134678,982576,0
"Uzbekistan",2017,"Female",16129138,332716,1316409,2823110,2816328,2970079,2130572,1714904,1236321,1121415,0
"Uzbekistan",2018,"Male",16554233,371733,1453891,3074180,2874258,3101763,2181721,1648809,1191214,1028397,0
"Uzbekistan",2018,"Female",16401866,339549,1343115,2889547,2742490,3031262,2187187,1737558,1300880,1169827,0
"Uzbekistan",2019,"Male",16877933,399166,1475747,3165913,2814639,3150478,2252402,1680197,1245535,1093022,0
"Uzbekistan",2011,"Female",14658945,301626,1202363,2599951,3148733,2482365,1878002,1573503,816001,958027,0
"Uzbekistan",2011,"Male",14680422,324016,1276796,2737150,3256286,2500362,1841769,1483198,750402,834459,0
"Uzbekistan",2012,"Male",14905603,320896,1301704,2719595,3240669,2596959,1886566,1512121,810302,837687,0
"Uzbekistan",2009,"Male",13893825,331217,1155883,2804966,3172872,2267577,1704223,1344146,600781,843377,0
"Uzbekistan",2009,"Female",13873583,311152,1090602,2664200,3079876,2249090,1754059,1413012,651428,971316,0
"Uzbekistan",2012,"Female",14868845,297684,1221657,2582136,3124836,2573641,1915759,1608119,881293,961404,0
"Australia",2017,"Male",12204216,157582,651496,1572785,1635678,1834022,1625861,1566280,1388761,1880617,0
"Australia",2017,"Female",12389986,148636,616856,1488782,1560259,1845258,1641217,1621593,1451476,2069703,0
"Australia",2018,"Male",12391538,155693,648226,1605475,1650689,1860085,1651215,1578017,1413699,1933092,0
"Australia",2018,"Female",12575105,146887,612922,1517229,1569494,1871410,1669790,1629810,1479077,2128968,0
"Australia",2019,"Male",12579318,155909,643970,1633605,1664868,1886612,1680431,1588244,1439659,1988832,0
"Australia",2019,"Female",12760899,146532,608127,1544114,1572242,1896088,1704779,1636174,1507496,2193769,0
"Australia",2020,"Male",12730767,152351,637571,1657243,1644385,1896440,1716218,1602807,1465718,2054409,0
"Australia",2020,"Female",12924522,144309,601582,1565769,1548559,1902263,1746017,1648341,1540405,2271188,0
"Australia",2021,"Male",12749582,153352,622938,1667037,1599142,1858941,1744133,1611458,1473731,2113423,0
"Australia",2021,"Female",12938497,145507,588162,1573629,1503874,1862710,1777754,1650131,1541801,2338234,0
"Australia",2008,"Female",10802417,140593,530022,1340626,1473105,1494968,1571105,1495504,1210687,1622230,0
"Australia",2009,"Male",10930363,151948,578256,1417269,1605456,1567118,1561289,1490360,1231134,1451794,0
"Australia",2011,"Male",11118234,149027,599500,1423748,1570069,1610295,1568952,1503774,1273267,1536908,0
"Australia",2011,"Female",11221790,141370,568217,1351751,1495053,1584036,1592202,1532126,1288726,1737907,0
"Australia",2012,"Male",11312823,156883,607672,1442602,1579672,1657638,1585131,1513403,1283890,1607979,0
"Australia",2012,"Female",11415431,148134,576656,1368580,1503934,1630077,1606747,1543002,1306222,1803494,0
"Australia",2013,"Male",11505587,159526,619849,1464302,1591539,1702401,1595954,1522875,1302131,1668777,0
"Australia",2013,"Female",11611766,150618,587180,1389383,1512779,1676648,1617710,1553767,1332661,1860265,0
"Australia",2014,"Male",11679392,157201,635055,1488125,1607735,1739107,1599329,1531116,1320554,1717527,0
"Australia",2014,"Female",11824746,149190,602051,1410290,1533449,1728463,1622271,1573462,1363035,1904978,0
"Australia",2015,"Male",11827652,158281,638757,1513271,1608871,1770533,1604565,1537298,1338789,1771766,0
"Australia",2015,"Female",11988343,150165,605364,1433679,1537264,1767784,1623603,1584459,1389008,1956477,0
"Australia",2016,"Male",12003039,164034,643859,1539667,1620549,1799796,1609508,1548456,1361324,1833049,0
"Australia",2016,"Female",12187868,154826,610907,1459304,1548679,1808585,1624730,1604950,1419482,2017957,0
"Australia",2010,"Male",11100244,148602,595351,1420846,1618860,1606526,1571007,1505846,1258353,1492413,0
"Australia",2010,"Female",11197271,140766,565249,1348336,1521652,1579905,1594626,1537908,1278043,1702656,0
"Australia",2009,"Female",11021373,143859,548356,1345910,1506719,1541393,1584141,1520788,1244334,1664890,0
"Australia",2008,"Male",10696123,147764,559849,1411650,1560974,1512033,1548930,1466831,1203045,1406359,0
"Fiji",2019,"Male",450927.1293,9569.567433,36219.816244,88119.06165,75944.71051,68780.12118,61391.69957,47948.51318,37930.654,34592.552938,0
"Fiji",2019,"Female",438399.6214,9139.418058,34690.573465,83967.02672,72509.4391,66507.71861,58291.54648,45856.0173,37372.24113,39205.058555,0
"Fiji",2009,"Male",431417,8806,35189,82007,80750,71390,56877,48304,29106,27794,0
"Fiji",2009,"Female",414118,8248,33000,76482,76073,67811,54664,46533,29161,30393,0
"Kiribati",2011,"Female",52464,1318,5499,11372,10410,7952,6152,4874,2631,3573,1
"Kiribati",2011,"Male",51002,1453,5555,11978,10835,7382,5687,4385,2283,2896,1
"New Zealand",2012,"Female",2252700,29540,122140,283200,310390,291540,310480,319190,255710,360210,0
"New Zealand",2013,"Male",2171900,30900,129260,305750,319330,264840,281640,301750,250020,319380,0
"New Zealand",2013,"Female",2269800,29380,122440,291080,308050,283720,311250,323810,262640,366790,0
"New Zealand",2015,"Male",2257460,30440,126390,311855,338905,294100,277750,303970,261070,343135,0
"New Zealand",2011,"Male",2164300,31970,129350,296860,330920,277600,287290,299660,242390,300190,0
"New Zealand",2011,"Female",2240700,30380,122540,283270,311490,288510,315850,317730,251980,349070,0
"New Zealand",2012,"Male",2179600,31030,129130,297240,331070,283640,282510,299320,245230,311710,0
"New Zealand",2015,"Female",2338470,28670,120170,296745,316515,305235,305345,327875,276370,390315,0
"New Zealand",2016,"Male",2308790,30510,125920,316010,345965,314590,277750,305180,267890,355315,0
"New Zealand",2016,"Female",2383920,28740,119310,300490,321150,322595,302735,330060,285120,402280,0
"New Zealand",2008,"Male",2091950,32950,120860,301970,314500,263560,300070,290810,224460,275720,0
"New Zealand",2008,"Female",2176560,31140,115110,287370,304640,280380,326470,305250,231060,326280,0
"New Zealand",2009,"Male",2117220,32620,124250,3e+05,320230,267390,296110,295690,230350,283200,0
"New Zealand",2009,"Female",2198250,30450,118170,285710,307230,281930,323610,310930,238140,332530,0
"New Zealand",2010,"Male",2144390,32600,127460,298490,326870,272460,292260,298740,236460,291650,0
"New Zealand",2010,"Female",2222970,31160,120670,284090,310690,285250,320640,315330,245100,341200,0
"Solomon Islands",2018,"Female",326036.483,8015.096596,31893.346406,78600.42133,63128.11686,48418.10087,39721.02503,27183.65474,15522.441942,21569.37583,0
"Solomon Islands",2017,"Male",333692.9073,8632.569804,34040.553744,82700.04004,65230.85502,50853.4495,38692.61073,25836.34821,15103.637185,21235.412903,0
"Solomon Islands",2017,"Female",319192.6264,8018.862999,31921.746771,78061.90626,60924.4104,47702.15107,38933.8005,25834.13737,14783.360669,21031.113372,0
"Solomon Islands",2018,"Male",340520.5176,8630.00982,34024.547673,83210.62866,67451.29235,51651.7257,39699.61436,27035.36931,15774.418091,21672.921422,0
